"","name","window_size","extrap_step","response","target","train_policy","p","granularity","train_size","update_freq","react_speed","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","VAR(1)",5,1,"max",0.99,"fixed",1,3.125,2000,3,"1,2",0.999,0.939904213539583,582337,0.949506678883156,518425,0.722170689720682,585584,0.653804378054857,585584
"1.1","VAR(1)",5,1,"max",0.99,"fixed",1,3.125,2000,3,"1,2",0.997,0.951904626444956,580035,0.959177958822261,528538,0.692403352326926,585584,0.639393572925367,585584
"1.2","VAR(1)",5,1,"max",0.99,"fixed",1,3.125,2000,3,"1,2",0.99,0.967167653865083,573002,0.971611907263952,537655,0.630496181367239,585584,0.596720832864347,585584
"1.3","VAR(1)",5,1,"max",0.99,"fixed",1,3.125,2000,3,"1,2",0.97,0.975916323341384,563120,0.978986193638913,537361,0.569841924170131,585584,0.547206083808491,585584
"1.4","VAR(1)",5,1,"max",0.99,"fixed",1,3.125,2000,3,"1,2",0.95,0.980593167449054,552795,0.982960896478523,532305,0.520905067230412,585584,0.504122983076486,585584
