"","name","window_size","extrap_step","response","target","train_policy","cluster_type","granularity","train_size","update_freq","react_speed","state_num","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","MarkovX(fixed)",1,1,"max",0.99,"fixed","fixed",3.125,1500,3,"1,2",8,0.9999,0.998574529521594,1093674,0.998782787069312,1091017,0.129123329619531,2979796,0.128717031310901,2979796
"1.1","MarkovX(fixed)",1,1,"max",0.99,"fixed","fixed",3.125,1500,3,"1,2",8,0.9995,0.998574533431717,1093677,0.998782790416308,1091020,0.129123468828663,2979796,0.128717170520033,2979796
"1.2","MarkovX(fixed)",1,1,"max",0.99,"fixed","fixed",3.125,1500,3,"1,2",8,0.999,0.998399777360328,1739133,0.998573872044086,1734066,0.226270723721525,2979796,0.225543693674482,2979796
"1.3","MarkovX(fixed)",1,1,"max",0.99,"fixed","fixed",3.125,1500,3,"1,2",8,0.995,0.996169988381244,2656911,0.996519661316295,2637387,0.483332556067585,2979796,0.479927172760054,2979796
"1.4","MarkovX(fixed)",1,1,"max",0.99,"fixed","fixed",3.125,1500,3,"1,2",8,0.99,0.993655770963539,2787888,0.99431205206593,2753893,0.570818274519764,2979796,0.564236216169078,2979796
"1.5","MarkovX(fixed)",1,1,"max",0.99,"fixed","fixed",3.125,1500,3,"1,2",8,0.95,0.977232810527918,2929962,0.980631088795314,2802997,0.758653738126728,2979796,0.728513742108554,2979796
