"","name","window_size","extrap_step","response","target","train_policy","cluster_type","granularity","train_size","update_freq","react_speed","state_num","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","MarkovX(Max12)",25,1,"max",0.99,"fixed","fixed",0,2000,3,"1,2",8,0.9999,0.968724531377343,29448,0.973855743544078,28075,0.149351238228777,78000,0.141815254877053,78000
"1.1","MarkovX(Max12)",25,1,"max",0.99,"fixed","fixed",0,2000,3,"1,2",8,0.9997,0.968724531377343,29448,0.973855743544078,28075,0.149351238228777,78000,0.141815254877053,78000
"1.2","MarkovX(Max12)",25,1,"max",0.99,"fixed","fixed",0,2000,3,"1,2",8,0.9995,0.968724531377343,29448,0.973855743544078,28075,0.149351238228777,78000,0.141815254877053,78000
"1.3","MarkovX(Max12)",25,1,"max",0.99,"fixed","fixed",0,2000,3,"1,2",8,0.999,0.968458925989441,29739,0.973599689408111,28333,0.152504958000905,78000,0.144788141228009,78000
"1.4","MarkovX(Max12)",25,1,"max",0.99,"fixed","fixed",0,2000,3,"1,2",8,0.997,0.967924709497743,31239,0.972939315405069,29711,0.165378887628439,78000,0.156911305607556,78000
"1.5","MarkovX(Max12)",25,1,"max",0.99,"fixed","fixed",0,2000,3,"1,2",8,0.995,0.967123964899271,32364,0.972301783621924,30724,0.172970883740786,78000,0.163780056125602,78000
"1.6","MarkovX(Max12)",25,1,"max",0.99,"fixed","fixed",0,2000,3,"1,2",8,0.99,0.965767457742872,35142,0.970948242158131,33251,0.194118326791059,78000,0.183334681794164,78000
"1.7","MarkovX(Max12)",25,1,"max",0.99,"fixed","fixed",0,2000,3,"1,2",8,0.97,0.956319794446091,50595,0.961655950270224,46813,0.314248214035453,78000,0.291878742521648,78000
"1.8","MarkovX(Max12)",25,1,"max",0.99,"fixed","fixed",0,2000,3,"1,2",8,0.95,0.944737856915313,59643,0.951827119272862,53910,0.397510903104088,78000,0.362219451445207,78000
