"","name","window_size","extrap_step","response","target","train_policy","granularity","train_size","update_freq","react_speed","schedule_setting","state_num","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"14","Multinomial",900,1,"max",0.99,"fixed",3.125,60000,3,"1,2","max_size",16,0.9999,0.938400065236891,61315,0.94830520750344,55228,0.298314558874184,94752,0.270313601827474,94752
"1.14","Multinomial",900,1,"max",0.99,"fixed",3.125,60000,3,"1,2","max_size",16,0.9995,0.932597372308171,64315,0.9430722470654,57248,0.325566124387875,94752,0.291929276083193,94752
"1.24","Multinomial",900,1,"max",0.99,"fixed",3.125,60000,3,"1,2","max_size",16,0.999,0.929175202974429,65895,0.940109173304037,58256,0.340873357431323,94752,0.304012267448624,94752
"1.34","Multinomial",900,1,"max",0.99,"fixed",3.125,60000,3,"1,2","max_size",16,0.995,0.918655509457844,71105,0.931364581978936,61528,0.391821918012042,94752,0.343980801478572,94752
"1.44","Multinomial",900,1,"max",0.99,"fixed",3.125,60000,3,"1,2","max_size",16,0.99,0.910676262095361,74202,0.924067066702554,63161,0.422913732243236,94752,0.365955941868609,94752
"1.54","Multinomial",900,1,"max",0.99,"fixed",3.125,60000,3,"1,2","max_size",16,0.95,0.876888145315488,83680,0.8923823591475,66346,0.522549280179212,94752,0.426753798947636,94752
"15","Multinomial",900,1,"max",0.99,"fixed",2.08333333333333,60000,3,"1,2","max_size",16,0.9999,0.939786349180462,61315,0.949563898369359,55377,0.291547537581396,95389,0.265040706443929,95389
"1.15","Multinomial",900,1,"max",0.99,"fixed",2.08333333333333,60000,3,"1,2","max_size",16,0.9995,0.93421441343388,64315,0.944613723817318,57433,0.318317852128712,95389,0.286549131042259,95389
"1.25","Multinomial",900,1,"max",0.99,"fixed",2.08333333333333,60000,3,"1,2","max_size",16,0.999,0.930950754988998,65895,0.941843559174179,58463,0.333385637649936,95389,0.298556877514101,95389
"1.35","Multinomial",900,1,"max",0.99,"fixed",2.08333333333333,60000,3,"1,2","max_size",16,0.995,0.920891639125237,71105,0.933574976941374,61799,0.383447413590951,95389,0.338280929464392,95389
"1.45","Multinomial",900,1,"max",0.99,"fixed",2.08333333333333,60000,3,"1,2","max_size",16,0.99,0.913533327942643,74202,0.926711379809812,63516,0.414319243675347,95389,0.360619357837785,95389
"1.55","Multinomial",900,1,"max",0.99,"fixed",2.08333333333333,60000,3,"1,2","max_size",16,0.95,0.880999043977055,83680,0.896015185938061,66904,0.512975457845668,95389,0.422189120611142,95389
"16","Multinomial",900,1,"max",0.99,"fixed",3.125,60000,3,"1,2","max_size",20,0.9999,0.938340043357077,64580,0.948280609961791,58102,0.305394202301779,94752,0.276590295651895,94752
"1.16","Multinomial",900,1,"max",0.99,"fixed",3.125,60000,3,"1,2","max_size",20,0.9995,0.932257348041756,67535,0.943343390062174,59993,0.333646138590765,94752,0.299185629551746,94752
"1.26","Multinomial",900,1,"max",0.99,"fixed",3.125,60000,3,"1,2","max_size",20,0.999,0.928655139984084,69115,0.940121430915655,60940,0.349504178077627,94752,0.311517174674767,94752
"1.36","Multinomial",900,1,"max",0.99,"fixed",3.125,60000,3,"1,2","max_size",20,0.995,0.918299240684195,74014,0.930868721032193,63864,0.400320642013177,94752,0.3508503514313,94752
"1.46","Multinomial",900,1,"max",0.99,"fixed",3.125,60000,3,"1,2","max_size",20,0.99,0.91089766116122,76833,0.924353283330782,65330,0.430876030506176,94752,0.373399087157092,94752
"1.56","Multinomial",900,1,"max",0.99,"fixed",3.125,60000,3,"1,2","max_size",20,0.95,0.880665431780347,85298,0.894959650747453,68031,0.526899788821917,94752,0.43290155062213,94752
"17","Multinomial",900,1,"max",0.99,"fixed",2.08333333333333,60000,3,"1,2","max_size",20,0.9999,0.936698668318365,64580,0.94697322769406,57933,0.30467030064807,95390,0.275245674572263,95390
"1.17","Multinomial",900,1,"max",0.99,"fixed",2.08333333333333,60000,3,"1,2","max_size",20,0.9995,0.930332420226549,67535,0.941792392867896,59786,0.332468627059887,95390,0.297125865549982,95390
"1.27","Multinomial",900,1,"max",0.99,"fixed",2.08333333333333,60000,3,"1,2","max_size",20,0.999,0.926499312739637,69115,0.938409079677797,60707,0.347968113221653,95390,0.309016791193581,95390
"1.37","Multinomial",900,1,"max",0.99,"fixed",2.08333333333333,60000,3,"1,2","max_size",20,0.995,0.915826735482476,74014,0.928750137684694,63551,0.397946732025421,95390,0.346923984166956,95390
"1.47","Multinomial",900,1,"max",0.99,"fixed",2.08333333333333,60000,3,"1,2","max_size",20,0.99,0.90804732341572,76833,0.921884381494881,64955,0.427798446791841,95390,0.368434955601393,95390
"1.57","Multinomial",900,1,"max",0.99,"fixed",2.08333333333333,60000,3,"1,2","max_size",20,0.95,0.876304250978921,85298,0.8911112758544,67445,0.520981144567078,95390,0.424345517997475,95390
