"","name","window_size","extrap_step","response","target","train_policy","p","res_dist","granularity","train_size","update_freq","react_speed","schedule_setting","state_num","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","VAR(1)",15,1,"max",0.99,"fixed",1,"normal",3.125,2000,3,"1,2","max_size",NA,0.999,0.972404390851609,170172,0.974163954749729,161325,0.403876273067693,192754,0.385969469817255,192754
"1.1","VAR(1)",15,1,"max",0.99,"fixed",1,"normal",3.125,2000,3,"1,2","max_size",NA,0.997,0.96617456151689,177943,0.968507906027784,166645,0.460775402917617,192754,0.43574617958008,192754
"1.2","VAR(1)",15,1,"max",0.99,"fixed",1,"normal",3.125,2000,3,"1,2","max_size",NA,0.99,0.955809334657398,185288,0.959124396596836,170077,0.535273031196592,192754,0.497892230353488,192754
"1.3","VAR(1)",15,1,"max",0.99,"fixed",1,"normal",3.125,2000,3,"1,2","max_size",NA,0.97,0.937561734232814,190332,0.94264673593762,168517,0.612596760273149,192754,0.552724047846291,192754
"1.4","VAR(1)",15,1,"max",0.99,"fixed",1,"normal",3.125,2000,3,"1,2","max_size",NA,0.95,0.923048897910324,192135,0.929062297543579,165159,0.65040312277634,192754,0.571319062344321,192754
