"","name","window_size","extrap_step","response","target","train_policy","p","granularity","train_size","update_freq","react_speed","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","VAR1",20,1,"max",0.99,"fixed",1,3.125,1000,3,"1,2",0.9999,0.898791464583498,138763,0.907060550394206,113773,0.641218185232738,139522,0.538154473321168,139522
"1.1","VAR1",20,1,"max",0.99,"fixed",1,3.125,1000,3,"1,2",0.9995,0.939439778440049,132876,0.944367858864522,118241,0.539843118317216,139522,0.486781208134793,139522
"1.2","VAR1",20,1,"max",0.99,"fixed",1,3.125,1000,3,"1,2",0.999,0.947547368095694,129412,0.95154825089955,117003,0.499656160911007,139522,0.456837392720675,139522
"1.3","VAR1",20,1,"max",0.99,"fixed",1,3.125,1000,3,"1,2",0.995,0.960307712735058,120502,0.96325219833794,111789,0.421491844627851,139522,0.394126593825081,139522
"1.4","VAR1",20,1,"max",0.99,"fixed",1,3.125,1000,3,"1,2",0.99,0.964163309482292,116417,0.966885044058328,108833,0.39324757475423,139522,0.370261531749328,139522
"1.5","VAR1",20,1,"max",0.99,"fixed",1,3.125,1000,3,"1,2",0.95,0.970680421298344,106243,0.972877112455665,100653,0.337450857632815,139522,0.321576718794009,139522
