"","name","window_size","extrap_step","response","target","train_policy","p","granularity","train_size","update_freq","react_speed","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","VAR1",20,1,"max",0.99,"fixed",1,3.125,1500,3,"1,2",0.9999,0.909768158294405,138931,0.91736360357885,116462,0.629761480171703,139522,0.540737471604276,139522
"1.1","VAR1",20,1,"max",0.99,"fixed",1,3.125,1500,3,"1,2",0.9995,0.94729572659894,132494,0.95162745622243,119696,0.512871877044997,139522,0.469607738880812,139522
"1.2","VAR1",20,1,"max",0.99,"fixed",1,3.125,1500,3,"1,2",0.999,0.954796990611204,128664,0.958425527946625,117957,0.467942687526357,139522,0.433905856756079,139522
"1.3","VAR1",20,1,"max",0.99,"fixed",1,3.125,1500,3,"1,2",0.995,0.966465380782084,119399,0.968895078922934,112008,0.381798910175596,139522,0.36094456425138,139522
"1.4","VAR1",20,1,"max",0.99,"fixed",1,3.125,1500,3,"1,2",0.99,0.970333616696449,115282,0.972376197643258,108964,0.351099704006254,139522,0.333946335802525,139522
"1.5","VAR1",20,1,"max",0.99,"fixed",1,3.125,1500,3,"1,2",0.95,0.976503235966277,104142,0.977995846001023,99663,0.289982994474744,139522,0.278664724855901,139522
