"","name","window_size","extrap_step","response","target","train_policy","p","res_dist","granularity","train_size","update_freq","react_speed","schedule_setting","state_num","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","VAR(4)",40,1,"max",0.99,"fixed",4,"normal",3.125,2000,3,"1,2","max_size",NA,0.999,0.950741709498637,54671,0.957357776227957,50185,0.302163454395017,71478,0.279238700417692,71478
"1.1","VAR(4)",40,1,"max",0.99,"fixed",4,"normal",3.125,2000,3,"1,2","max_size",NA,0.997,0.939918465548353,59852,0.948326854039173,53761,0.357686087246957,71478,0.324903903014327,71478
"1.2","VAR(4)",40,1,"max",0.99,"fixed",4,"normal",3.125,2000,3,"1,2","max_size",NA,0.99,0.921671902913818,64932,0.933071565631441,56284,0.431675352195159,71478,0.381093706334182,71478
"1.3","VAR(4)",40,1,"max",0.99,"fixed",4,"normal",3.125,2000,3,"1,2","max_size",NA,0.97,0.893952584080555,68922,0.908840072163854,56538,0.510940806265718,71478,0.431456136731798,71478
"1.4","VAR(4)",40,1,"max",0.99,"fixed",4,"normal",3.125,2000,3,"1,2","max_size",NA,0.95,0.873177304964539,70500,0.891361940634743,55487,0.549598496650333,71478,0.447840966743845,71478
