"","name","window_size","extrap_step","response","target","train_policy","p","granularity","train_size","update_freq","react_speed","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","VAR(4)",1,1,"max",0.99,"fixed",4,3.125,2000,3,"1,2",0.999,0.947260666887605,2972165,0.950029894756231,2671037,0.82264773974918,2979796,0.745080400372161,2979796
"1.1","VAR(4)",1,1,"max",0.99,"fixed",4,3.125,2000,3,"1,2",0.997,0.955871222715635,2967542,0.958294950140831,2714947,0.807776867335828,2979796,0.74424395383428,2979796
"1.2","VAR(4)",1,1,"max",0.99,"fixed",4,3.125,2000,3,"1,2",0.99,0.968607192193193,2955677,0.970502295310635,2775877,0.777327812219718,2979796,0.734334440404932,2979796
"1.3","VAR(4)",1,1,"max",0.99,"fixed",4,3.125,2000,3,"1,2",0.97,0.978426926283787,2943206,0.97995504824264,2819912,0.747895494100898,2979796,0.720050571034088,2979796
"1.4","VAR(4)",1,1,"max",0.99,"fixed",4,3.125,2000,3,"1,2",0.95,0.984809442482448,2934652,0.986008908401326,2848098,0.722826286624083,2979796,0.704177537046934,2979796
