"","name","window_size","extrap_step","response","target","train_policy","cluster_type","granularity","train_size","update_freq","react_speed","schedule_setting","state_num","quantile","score1.n","score1.w","score1_adj.n","score1_adj.w","score2.n","score2.w","score2_adj.n","score2_adj.w"
"1","Markov",40,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,2","max_size",8,0.9999,0.949425236828802,45497,0.955560331446856,41877,0.30709847151213,74225,0.283861244999861,74225
"1.1","Markov",40,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,2","max_size",8,0.9995,0.949425236828802,45497,0.955560331446856,41877,0.30709847151213,74225,0.283861244999861,74225
"1.2","Markov",40,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,2","max_size",8,0.999,0.949464012251149,45710,0.955669122890421,42070,0.308517091645664,74225,0.285155115915122,74225
"1.3","Markov",40,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,2","max_size",8,0.995,0.949466686302148,47533,0.955576927480479,43671,0.323679295780058,74225,0.298697174041117,74225
"1.4","Markov",40,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,2","max_size",8,0.99,0.948828966711642,49657,0.955283570282801,45509,0.34081210597874,74225,0.313893898198119,74225
"1.5","Markov",40,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,2","max_size",8,0.98,0.947621471802704,53037,0.954241209767384,48406,0.371831321727565,74225,0.341373712430523,74225
"1.6","Markov",40,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,2","max_size",8,0.97,0.947124227410562,60349,0.954128440366973,54936,0.447359419693721,74225,0.409798306660894,74225
"1.7","Markov",40,1,"max",0.99,"fixed","fixed",3.125,2000,3,"1,2","max_size",8,0.95,0.941346698887198,67038,0.949482230138348,60355,0.525636812163244,74225,0.476301092083975,74225
